config,job_id,prompt_idx,edit_p,runtime_s,cache,vram_mb,out_path
baseline_fp32,000000000077,2,"a painting of a cabin in the snow with mountains in the background in winter, covered in snow",2.549,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000077_2.png
baseline_fp32,000000000078,0,ocean with stars shining in the pink sky,2.5365,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000078_0.png
baseline_fp32,000000000078,1,"ocean with clouds in the sky at night, dark lighting",2.5412,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000078_1.png
baseline_fp32,000000000078,2,"ocean with clouds in the sky in winter, covered in snow",2.5431,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000078_2.png
baseline_fp32,000000000079,0,a man walking in a city with buildings in the background,2.5643,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000079_0.png
baseline_fp32,000000000079,1,"a man walking in a town with mountains in the background at night, dark lighting",2.5455,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000079_1.png
baseline_fp32,000000000079,2,"a man walking in a town with mountains in the background in winter, covered in snow",2.5362,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000079_2.png
baseline_fp32,000000000080,0,a fox is shown smiling in a high polygonal style,2.5313,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000080_0.png
baseline_fp32,000000000080,1,"a cat is shown in a low polygonal style at night, dark lighting",2.5555,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000080_1.png
baseline_fp32,000000000080,2,"a cat is shown in a low polygonal style in winter, covered in snow",2.5387,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000080_2.png
baseline_fp32,000000000081,0,flowers on a rock in the forest,2.542,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000081_0.png
baseline_fp32,000000000081,1,"mushrooms on a branch in the forest at night, dark lighting",2.5431,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000081_1.png
baseline_fp32,000000000081,2,"mushrooms on a branch in the forest in winter, covered in snow",2.5295,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000081_2.png
baseline_fp32,000000000082,0,a cute cat holding a pink ball,2.5328,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000082_0.png
baseline_fp32,000000000082,1,"a cute dog holding a red heart at night, dark lighting",2.5415,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000082_1.png
baseline_fp32,000000000082,2,"a cute dog holding a red heart in winter, covered in snow",2.5443,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000082_2.png
baseline_fp32,000000000083,0,a ink droplet hangs from a string of flashing red lights,2.5299,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000083_0.png
baseline_fp32,000000000083,1,"a water droplet hangs from a string of lights at night, dark lighting",2.5287,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000083_1.png
baseline_fp32,000000000083,2,"a water droplet hangs from a string of lights in winter, covered in snow",2.5534,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000083_2.png
baseline_fp32,000000000084,0,two blue and green toy cats are standing on a snow covered surface,2.5354,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000084_0.png
baseline_fp32,000000000084,1,"two red and white toy gnomes are sitting on a snow covered surface at night, dark lighting",2.5335,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000084_1.png
baseline_fp32,000000000084,2,"two red and white toy gnomes are sitting on a snow covered surface in winter, covered in snow",2.5336,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000084_2.png
baseline_fp32,000000000085,0,dog howling at the sun with a outline of a person,2.5146,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000085_0.png
baseline_fp32,000000000085,1,"wolf howling at the moon with a outline of a wolf at night, dark lighting",2.5201,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000085_1.png
baseline_fp32,000000000085,2,"wolf howling at the moon with a outline of a wolf in winter, covered in snow",2.5233,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000085_2.png
baseline_fp32,000000000086,0,the violet cherry tree is blooming in the winter,2.5478,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000086_0.png
baseline_fp32,000000000086,1,"the almond tree is blooming in the spring at night, dark lighting",2.5424,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000086_1.png
baseline_fp32,000000000086,2,"the almond tree is blooming in the spring in winter, covered in snow",2.5521,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000086_2.png
baseline_fp32,000000000087,0,a girl rides a dog on a snow field,2.5424,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000087_0.png
baseline_fp32,000000000087,1,"a jockey rides a horse on a grassy field at night, dark lighting",2.5534,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000087_1.png
baseline_fp32,000000000087,2,"a jockey rides a horse on a grassy field in winter, covered in snow",2.5351,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000087_2.png
baseline_fp32,000000000088,0,"a plate with rice, apple slices and steak",2.5238,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000088_0.png
baseline_fp32,000000000088,1,"a plate with rice, lemon slices and fish at night, dark lighting",2.5416,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000088_1.png
baseline_fp32,000000000088,2,"a plate with rice, lemon slices and fish in winter, covered in snow",2.5483,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000088_2.png
baseline_fp32,000000000089,0,two purple apples on a tree branch with a pink sky in the background,2.533,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000089_0.png
baseline_fp32,000000000089,1,"two red berries on a tree branch with a blue sky in the background at night, dark lighting",2.5299,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000089_1.png
baseline_fp32,000000000089,2,"two red berries on a tree branch with a blue sky in the background in winter, covered in snow",2.5485,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000089_2.png
baseline_fp32,000000000090,0,a drawing of a woman with a colorfull hat on her head and a dress on her body,2.5137,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000090_0.png
baseline_fp32,000000000090,1,"a drawing of a woman with a towel on her head at night, dark lighting",2.5173,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000090_1.png
baseline_fp32,000000000090,2,"a drawing of a woman with a towel on her head in winter, covered in snow",2.5264,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000090_2.png
baseline_fp32,000000000091,0,a girl with flowers sitting at a table with noodles and cakes,2.545,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000091_0.png
baseline_fp32,000000000091,1,"a girl sitting at a table with pizza and drinks at night, dark lighting",2.5541,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000091_1.png
baseline_fp32,000000000091,2,"a girl sitting at a table with pizza and drinks in winter, covered in snow",2.5652,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000091_2.png
baseline_fp32,000000000092,0,lilas and cakes on black glass surface,2.5371,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000092_0.png
baseline_fp32,000000000092,1,"lilas and book on wooden surface at night, dark lighting",2.5522,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000092_1.png
baseline_fp32,000000000092,2,"lilas and book on wooden surface in winter, covered in snow",2.5543,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000092_2.png
baseline_fp32,000000000093,0,a garfield cat is sleeping on a sofa,2.5475,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000093_0.png
baseline_fp32,000000000093,1,"a collie dog is sitting on a bed at night, dark lighting",2.5291,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000093_1.png
baseline_fp32,000000000093,2,"a collie dog is sitting on a bed in winter, covered in snow",2.5312,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000093_2.png
baseline_fp32,000000000094,0,a cat is sleeping on a blue sweater,2.5491,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000094_0.png
baseline_fp32,000000000094,1,"a cat is sitting on a red blanket at night, dark lighting",2.5597,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000094_1.png
baseline_fp32,000000000094,2,"a cat is sitting on a red blanket in winter, covered in snow",2.5523,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000094_2.png
baseline_fp32,000000000095,0,a painting of a fairy with purple wings holding a white crystal ball,2.5488,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000095_0.png
baseline_fp32,000000000095,1,"a painting of a fairy with green wings holding a glowing jar at night, dark lighting",2.5411,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000095_1.png
baseline_fp32,000000000095,2,"a painting of a fairy with green wings holding a glowing jar in winter, covered in snow",2.5417,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000095_2.png
baseline_fp32,000000000096,0,a colorful and beautiful photo of bride and groom embrace in the church,2.5336,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000096_0.png
baseline_fp32,000000000096,1,"a white and black photo of bride and groom embrace in the woods at night, dark lighting",2.5278,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000096_1.png
baseline_fp32,000000000096,2,"a white and black photo of bride and groom embrace in the woods in winter, covered in snow",2.538,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000096_2.png
baseline_fp32,000000000097,0,a metal vase of colorful rose flowers on a white table,2.5317,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000097_0.png
baseline_fp32,000000000097,1,"a vase of colorful flowers on a wooden table at night, dark lighting",2.5478,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000097_1.png
baseline_fp32,000000000097,2,"a vase of colorful flowers on a wooden table in winter, covered in snow",2.527,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000097_2.png
baseline_fp32,000000000098,0,a cat hanging from a wire with grass in the background,2.5267,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000098_0.png
baseline_fp32,000000000098,1,"a light bulb hanging from a wire with sky in the background at night, dark lighting",2.5271,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000098_1.png
baseline_fp32,000000000098,2,"a light bulb hanging from a wire with sky in the background in winter, covered in snow",2.5307,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000098_2.png
baseline_fp32,000000000099,0,a painting of a woman with pink hair holding a teddy bear,2.5419,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000099_0.png
baseline_fp32,000000000099,1,"a painting of a woman holding a pink flower at night, dark lighting",2.5277,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000099_1.png
baseline_fp32,000000000099,2,"a painting of a woman holding a pink flower in winter, covered in snow",2.5242,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000099_2.png
baseline_fp32,000000000100,0,a woman in red holding an umbrella runs through a forest,2.5307,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000100_0.png
baseline_fp32,000000000100,1,"a woman in black holding an umbrella walks through a field at night, dark lighting",2.5322,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000100_1.png
baseline_fp32,000000000100,2,"a woman in black holding an umbrella walks through a field in winter, covered in snow",2.5288,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000100_2.png
baseline_fp32,000000000101,0,blue poppies and bees in winter,2.5233,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000101_0.png
baseline_fp32,000000000101,1,"poppies at night, dark lighting",2.5164,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000101_1.png
baseline_fp32,000000000101,2,"poppies in winter, covered in snow",2.5332,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000101_2.png
baseline_fp32,000000000102,0,a white tulip on the rail,2.5634,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000102_0.png
baseline_fp32,000000000102,1,"a rose on the rail at night, dark lighting",2.5274,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000102_1.png
baseline_fp32,000000000102,2,"a rose on the rail in winter, covered in snow",2.5305,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000102_2.png
baseline_fp32,000000000103,0,an digital painting of stars and moon,2.523,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000103_0.png
baseline_fp32,000000000103,1,"an abstract painting of waves and water at night, dark lighting",2.5482,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000103_1.png
baseline_fp32,000000000103,2,"an abstract painting of waves and water in winter, covered in snow",2.5291,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000103_2.png
baseline_fp32,000000000104,0,a woman with white snakes in her hair,2.5354,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000104_0.png
baseline_fp32,000000000104,1,"a woman with flowers in her hair at night, dark lighting",2.5321,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000104_1.png
baseline_fp32,000000000104,2,"a woman with flowers in her hair in winter, covered in snow",2.5361,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000104_2.png
baseline_fp32,000000000105,0,fat orange cat with green eyes,2.5354,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000105_0.png
baseline_fp32,000000000105,1,"cat with yellow eyes at night, dark lighting",2.5301,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000105_1.png
baseline_fp32,000000000105,2,"cat with yellow eyes in winter, covered in snow",2.5321,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000105_2.png
baseline_fp32,000000000106,0,a blue umbrella with rainbow spots on it is sitting on the ground,2.5473,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000106_0.png
baseline_fp32,000000000106,1,"a red mushroom with white spots on it is sitting on the ground at night, dark lighting",2.5375,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000106_1.png
baseline_fp32,000000000106,2,"a red mushroom with white spots on it is sitting on the ground in winter, covered in snow",2.5351,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000106_2.png
baseline_fp32,000000000107,0,a red wodden duck on the branch,2.5357,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000107_0.png
baseline_fp32,000000000107,1,"a bird on the branch at night, dark lighting",2.535,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000107_1.png
baseline_fp32,000000000107,2,"a bird on the branch in winter, covered in snow",2.5363,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000107_2.png
baseline_fp32,000000000108,0,watercolor painting of a boy standing in a living room,2.5444,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000108_0.png
baseline_fp32,000000000108,1,"a woman sitting in a living room at night, dark lighting",2.5425,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000108_1.png
baseline_fp32,000000000108,2,"a woman sitting in a living room in winter, covered in snow",2.5396,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000108_2.png
baseline_fp32,000000000109,0,a school with a red tile roof and trees in the background,2.5464,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000109_0.png
baseline_fp32,000000000109,1,"a farm with a thatched roof and trees in the background at night, dark lighting",2.5397,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000109_1.png
baseline_fp32,000000000109,2,"a farm with a thatched roof and trees in the background in winter, covered in snow",2.5245,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000109_2.png
baseline_fp32,000000000110,0,a old woman is holding a white cat,2.5341,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000110_0.png
baseline_fp32,000000000110,1,"a young woman is holding a dog at night, dark lighting",2.5295,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000110_1.png
baseline_fp32,000000000110,2,"a young woman is holding a dog in winter, covered in snow",2.539,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000110_2.png
baseline_fp32,000000000111,0,a dog with blue eyes standing on the ground,2.548,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000111_0.png
baseline_fp32,000000000111,1,"a cat with green eyes sitting on the ground at night, dark lighting",2.5387,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000111_1.png
baseline_fp32,000000000111,2,"a cat with green eyes sitting on the ground in winter, covered in snow",2.5416,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000111_2.png
baseline_fp32,000000000112,0,a group of pink plush ducks are swimming in a canal,2.5573,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000112_0.png
baseline_fp32,000000000112,1,"a group of rubber ducks are lined up in a canal at night, dark lighting",2.5516,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000112_1.png
baseline_fp32,000000000112,2,"a group of rubber ducks are lined up in a canal in winter, covered in snow",2.5333,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000112_2.png
baseline_fp32,000000000113,0,rabbits holding apples in the grass,2.5543,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000113_0.png
baseline_fp32,000000000113,1,"dogs running in the grass at night, dark lighting",2.5408,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000113_1.png
baseline_fp32,000000000113,2,"dogs running in the grass in winter, covered in snow",2.5414,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000113_2.png
baseline_fp32,000000000114,0,a painting of a man and woman playing on the ground,2.5377,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000114_0.png
baseline_fp32,000000000114,1,"a photo of a man and woman sitting on the ground at night, dark lighting",2.5342,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000114_1.png
baseline_fp32,000000000114,2,"a photo of a man and woman sitting on the ground in winter, covered in snow",2.5374,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000114_2.png
baseline_fp32,000000000115,0,two colorful birds flying next to each other,2.533,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000115_0.png
baseline_fp32,000000000115,1,"two ducks standing next to each other at night, dark lighting",2.5388,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000115_1.png
baseline_fp32,000000000115,2,"two ducks standing next to each other in winter, covered in snow",2.5475,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000115_2.png
baseline_fp32,000000000116,0,colorful dinosaur eggs in a glass,2.5329,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000116_0.png
baseline_fp32,000000000116,1,"easter eggs in a teacup at night, dark lighting",2.5347,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000116_1.png
baseline_fp32,000000000116,2,"easter eggs in a teacup in winter, covered in snow",2.5406,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000116_2.png
baseline_fp32,000000000117,0,a blue flower with red bee center in the middle,2.5438,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000117_0.png
baseline_fp32,000000000117,1,"a pink flower with yellow center in the middle at night, dark lighting",2.542,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000117_1.png
baseline_fp32,000000000117,2,"a pink flower with yellow center in the middle in winter, covered in snow",2.5303,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000117_2.png
baseline_fp32,000000000118,0,a big cat is sitting on a branch in a forest,2.5295,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000118_0.png
baseline_fp32,000000000118,1,"a small bird is sitting on a branch in a field at night, dark lighting",2.5343,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000118_1.png
baseline_fp32,000000000118,2,"a small bird is sitting on a branch in a field in winter, covered in snow",2.5316,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000118_2.png
baseline_fp32,000000000119,0,a woman in white crying on a chair with ghost in the background,2.5324,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000119_0.png
baseline_fp32,000000000119,1,"a woman in red sitting on a chair with castle in the background at night, dark lighting",2.5301,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000119_1.png
baseline_fp32,000000000119,2,"a woman in red sitting on a chair with castle in the background in winter, covered in snow",2.5288,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000119_2.png
baseline_fp32,000000000120,0,woman with pink straight hair and blue eyes,2.5278,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000120_0.png
baseline_fp32,000000000120,1,"woman with brown hair at night, dark lighting",2.5329,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000120_1.png
baseline_fp32,000000000120,2,"woman with brown hair in winter, covered in snow",2.5365,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000120_2.png
baseline_fp32,000000000121,0,oilpainting of pink roses on a branch,2.5305,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000121_0.png
baseline_fp32,000000000121,1,"watercolor of leaves on a branch at night, dark lighting",2.5312,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000121_1.png
baseline_fp32,000000000121,2,"watercolor of leaves on a branch in winter, covered in snow",2.5399,off,14605.6,/content/CS2309.CH201/results/notebook/qsbench_imgs/20260614-1644-fa0711/baseline_fp32/000000000121_2.png
